,country,year,busi,econ,educ,envi,gove,heal,pers,safe,soci,prosperity
644,United Kingdom,2011,73.67888641357422,78.59963989257812,76.71099090576172,74.93836975097656,76.18419647216797,81.76541137695312,81.95492553710938,81.65494537353516,62.7168197631836,76.46713172064887
645,Georgia,2011,53.57981872558594,56.11065673828125,60.85367202758789,52.93027114868164,49.13200759887695,68.5051040649414,57.67241287231445,65.8211898803711,42.39600372314453,56.33345964219835
646,Ghana,2011,43.502471923828125,59.65043258666992,45.6647834777832,60.97163391113281,57.70317459106445,60.64295959472656,62.086708068847656,65.77564239501953,51.207637786865234,56.356160481770836
647,Guinea,2011,38.07812881469727,46.43985748291016,23.724159240722656,65.47772979736328,37.78756713867188,49.71492767333984,48.89176177978516,56.58444213867188,45.31818389892578,45.77963977389865
648,Greece,2011,50.49552154541016,63.84661865234375,59.68007278442383,67.21190643310547,53.06363677978516,76.87397766113281,58.724369049072266,73.79048919677734,43.90545654296875,60.843560960557724
649,Guatemala,2011,50.34608840942383,60.45772933959961,49.61954498291016,66.98683166503906,42.76425552368164,69.43694305419922,54.035888671875,58.77408981323242,50.247371673583984,55.85208257039388
650,Guyana,2011,44.09004211425781,57.74666595458984,52.15288543701172,62.17037963867188,47.6634407043457,68.62080383300781,59.27389907836914,64.65204620361328,54.69600677490234,56.785129970974396
651,Hong Kong,2011,78.7183609008789,75.96782684326172,73.27649688720703,58.33111953735352,64.93838500976562,82.29751586914062,70.9615249633789,85.7487564086914,54.31817626953125,71.61757363213434
652,Honduras,2011,51.54718017578125,55.90216064453125,52.14019393920898,59.5072021484375,41.82939529418945,71.69154357910156,63.47287368774414,56.26332092285156,48.25193405151367,55.62286716037326
653,Croatia,2011,47.617225646972656,63.57508850097656,64.7514877319336,62.07606887817383,54.21619415283203,74.72372436523438,63.59115982055664,75.61438751220703,41.43007278442383,60.84393437703451
654,Hungary,2011,53.68680191040039,65.392333984375,65.13554382324219,54.80462265014648,58.793113708496094,74.5926284790039,71.99828338623047,73.51575469970703,49.28999710083008,63.0232310824924
655,Indonesia,2011,47.37778854370117,65.543212890625,56.78130340576172,63.23101043701172,52.31707000732422,69.22691345214844,43.57393264770508,74.05876922607422,60.313232421875,59.15813700358073
656,India,2011,49.18035888671875,63.41231918334961,48.29450988769531,47.96467208862305,53.59372329711914,61.49885559082031,48.56416702270508,52.78762435913086,40.05733871459961,51.70595211452908
657,Ireland,2011,69.26787567138672,71.93128967285156,78.80462646484375,71.13253784179688,75.75989532470703,80.17255401611328,86.31697082519531,82.45831298828125,67.09318542480469,75.88191646999783
658,Iran,2011,44.817604064941406,55.68699264526367,58.60199737548828,56.1757926940918,32.935733795166016,70.90576171875,28.70370483398437,53.834693908691406,50.88275146484375,50.28278138902452
659,Iraq,2011,32.732574462890625,42.66648864746094,37.06990051269531,34.66358947753906,31.342050552368164,61.010066986083984,27.51280975341797,43.97867965698242,40.29818344116211,39.030482610066734
660,Iceland,2011,68.79051971435547,74.32718658447266,68.09259796142578,73.66413116455078,77.50076293945312,82.9859390258789,90.01837158203125,82.0811538696289,63.96000289916992,75.71340730455186
661,Israel,2011,61.92597579956055,72.71102905273438,74.5971450805664,52.15666198730469,66.40778350830078,78.28977966308594,50.44501876831055,69.16134643554688,50.80800628662109,64.05586073133681
662,Italy,2011,52.644020080566406,69.04508209228516,70.32173919677734,65.61964416503906,56.58914566040039,79.06204223632812,71.03790283203125,79.32733917236328,53.7518196105957,66.3776372273763
663,Jamaica,2011,51.44287872314453,60.62279510498047,54.51462173461914,63.73808288574219,50.74651336669922,73.59068298339844,61.658912658691406,58.905494689941406,52.38689041137695,58.62298583984375
664,Jordan,2011,46.63378143310547,59.115421295166016,55.15009689331055,57.460235595703125,44.40571975708008,75.4798812866211,40.02440643310547,73.4516830444336,46.525001525878906,55.36069191826714
665,Japan,2011,66.04959106445312,75.34800720214844,73.55237579345703,64.4130859375,71.37019348144531,83.57653045654297,64.2440414428711,85.47703552246094,51.55772399902344,70.62095387776692
666,Kazakhstan,2011,48.95891571044922,63.314849853515625,63.75899887084961,58.06928253173828,36.66303634643555,70.10054779052734,42.71404266357422,65.82063293457031,42.62191390991211,54.669135623508026
667,Kenya,2011,50.69996643066406,55.83029556274414,48.309532165527344,57.643402099609375,40.71021270751953,61.4976692199707,48.32730102539063,54.70039749145508,54.28095626831055,52.44441477457682
668,Kyrgyzstan,2011,51.754127502441406,58.40951919555664,56.649147033691406,59.796756744384766,35.36016845703125,71.53302001953125,48.37668991088867,63.60140609741211,45.36825180053711,54.53878741794162
669,Cambodia,2011,42.74304962158203,61.83061599731445,54.00852584838867,56.89613723754883,39.60726165771485,66.34488677978516,59.71949768066406,61.2442626953125,50.14209747314453,54.72625944349501
670,South Korea,2011,60.559207916259766,71.75662994384766,74.7362060546875,59.68038940429688,58.80162048339844,81.06433868408203,59.75538635253906,77.98239135742188,48.65495681762695,65.88790300157335
671,Kuwait,2011,51.0801010131836,66.67677307128906,53.33585739135742,55.64962768554688,46.23135757446289,79.46039581298828,45.64657211303711,77.41567993164062,55.947731018066406,59.04934395684136
672,Laos,2011,43.6416130065918,63.51904296875,48.52490615844727,53.90524291992188,35.73391342163086,66.5396728515625,47.14137268066406,64.60375213623047,56.952430725097656,53.39577187432183
673,Lebanon,2011,52.12427520751953,61.11302185058594,51.43751525878906,59.99292755126953,37.6995964050293,70.23474884033203,46.00889587402344,67.96481323242188,45.0538215637207,54.6255128648546
674,Liberia,2011,49.10503768920898,49.92485046386719,27.7008113861084,58.809600830078125,45.937007904052734,53.72053527832031,53.82683181762695,53.27229309082031,55.19599914550781,49.72144084506564
675,Libya,2011,37.72496032714844,47.38429641723633,45.78433990478516,48.07117462158203,29.07635498046875,74.24690246582031,33.05081558227539,54.655372619628906,53.590911865234375,47.0650143093533
676,Sri Lanka,2011,46.478172302246094,67.19639587402344,60.97425079345703,65.20771026611328,48.15419769287109,76.22409057617188,44.18719482421875,56.78253173828125,56.49177551269531,57.96625773111979
677,Lesotho,2011,42.2275505065918,42.9074592590332,40.744815826416016,51.44541931152344,44.751461029052734,60.06199264526367,56.11513137817383,59.95781326293945,48.18636703491211,49.59977891710069
678,Lithuania,2011,51.819854736328125,64.28667449951172,62.47502517700195,64.38883209228516,56.226707458496094,69.39937591552734,67.83548736572266,69.36648559570312,40.345001220703125,60.6826048956977
679,Luxembourg,2011,60.59722900390625,79.84449005126953,67.06654357910156,76.6429443359375,80.21580505371094,85.33162689208984,85.57623291015625,83.54496002197266,61.08772659301758,75.54528427124023
680,Latvia,2011,58.45257186889648,65.36467742919922,65.32258605957031,70.75153350830078,53.33380889892578,70.74402618408203,57.77289962768555,69.42957305908203,48.70640563964844,62.20867580837674
681,Morocco,2011,48.988651275634766,62.32211685180664,40.01633834838867,60.05654144287109,39.5124626159668,70.72955322265625,43.14068222045898,71.36983489990234,40.164546966552734,52.92230309380425
682,Moldova,2011,45.34242248535156,58.75866317749024,61.66430282592773,44.3745346069336,42.54584503173828,66.34231567382812,53.84524917602539,65.01776123046875,45.23643112182617,53.68083614773221
683,Madagascar,2011,39.182613372802734,46.58048629760742,32.68748092651367,55.70205307006836,35.17850875854492,55.34136962890625,51.760555267333984,66.60768127441406,39.727272033691406,46.97422451443143
684,Mexico,2011,55.43695068359375,60.49857711791992,60.56664657592773,64.21605682373047,47.15871810913086,74.81277465820312,62.93453598022461,52.672122955322266,45.415863037109375,58.19024954901801
685,Macedonia,2011,51.26567077636719,56.399356842041016,64.03602600097656,56.41319274902344,48.8050537109375,71.1469497680664,61.0806770324707,72.73329162597656,42.78663635253906,58.296317206488716
686,Mali,2011,41.922210693359375,49.56853866577149,22.034067153930664,51.768821716308594,45.787864685058594,57.48794555664063,62.61268997192383,65.12570190429688,47.10734558105469,49.2683539920383
687,Malta,2011,51.04285430908203,68.72664642333984,60.54840850830078,54.57118606567383,68.318359375,78.36190795898438,81.00602722167969,82.47706604003906,59.51364135742188,67.1740108066135
688,Montenegro,2011,52.9520378112793,59.16656112670898,59.40386199951172,49.73428726196289,51.37803649902344,73.08720397949219,66.07091522216797,73.95881652832031,42.44911193847656,58.68898137410482
689,Mongolia,2011,46.42997741699219,62.35035705566406,61.37586975097656,54.53615951538086,43.20994186401367,70.62371063232422,53.94143295288086,62.0526237487793,53.65045166015625,56.463391621907554
690,Mozambique,2011,37.7422981262207,45.845062255859375,30.375730514526367,56.756473541259766,43.61092376708984,53.65206527709961,67.13896179199219,63.74398040771485,45.56045913696289,49.38066164652506
691,Mauritania,2011,35.25116729736328,44.91809844970703,31.254152297973636,41.92514419555664,31.5548152923584,58.54898071289063,38.932525634765625,57.54635238647461,49.21800231933594,43.238804287380646
692,Mauritius,2011,58.21483612060547,66.47894287109375,59.68223190307617,63.88368606567383,67.58104705810547,75.06448364257812,73.12460327148438,73.56237030029297,56.764556884765625,66.03963979085286
693,Malawi,2011,44.22020721435547,51.31278610229492,38.431297302246094,63.50820541381836,48.31682968139648,62.5535888671875,51.15359878540039,62.929813385009766,49.5509147644043,52.44191572401259
694,Malaysia,2011,66.92765045166016,69.05419158935547,69.82086181640625,68.01602172851562,58.64139175415039,79.61621856689453,44.11398315429688,72.805419921875,50.67236328125,64.40756691826715
695,Namibia,2011,53.34973907470703,57.5523567199707,46.4725341796875,59.88771438598633,61.043418884277344,64.13648223876953,71.14613342285156,62.289344787597656,52.40217971801758,58.6977670457628
696,Niger,2011,39.15040969848633,47.10116958618164,18.047697067260746,51.593936920166016,44.46024703979492,58.08607864379883,48.62675857543945,63.06749725341797,47.42618179321289,46.39555295308431
697,Nigeria,2011,51.96038055419922,46.80758285522461,41.3897590637207,56.605865478515625,39.32917022705078,50.80113220214844,46.040771484375,45.99557876586914,50.18464279174805,47.67943149142795
698,Nicaragua,2011,47.346824645996094,56.09980773925781,49.12708282470703,68.74679565429688,38.71786117553711,71.98051452636719,67.77002716064453,63.468204498291016,45.86979675292969,56.569657219780815
699,Netherlands,2011,71.3607177734375,82.62932586669922,82.06884002685547,65.02332305908203,82.75150299072266,82.57352447509766,89.92363739013672,83.2839584350586,64.15454864501953,78.19659762912326
700,Norway,2011,70.75981140136719,78.62614440917969,78.69286346435547,77.05315399169922,81.47039794921875,81.2126693725586,83.03388214111328,80.87017059326172,62.65318298339844,77.15247514512804
701,Nepal,2011,44.49386978149414,65.708251953125,38.952178955078125,50.93906021118164,40.85063552856445,63.86111831665039,54.598628997802734,66.00428771972656,39.57418441772461,51.66469065348307
702,New Zealand,2011,73.06732177734375,80.12162017822266,75.13238525390625,74.90568542480469,84.1607666015625,81.23961639404297,88.56475067138672,79.80402374267578,66.64590454101562,78.18245273166232
703,Oman,2011,58.777130126953125,67.91474151611328,56.553165435791016,48.61488723754883,44.94096374511719,79.33777618408203,47.04708862304688,76.09974670410156,51.194095611572266,58.94217724270291
704,Pakistan,2011,45.00387191772461,55.91186141967773,36.63445281982422,36.04806137084961,39.59907150268555,58.14970016479492,33.83089065551758,42.32827377319336,40.43818283081055,43.10492960611979
705,Panama,2011,60.65653610229492,68.11312103271484,60.32661819458008,67.98428344726562,51.586181640625,75.46472930908203,74.42835998535156,68.17268371582031,51.979434967041016,64.3013275994195
706,Peru,2011,55.51457977294922,65.14163970947266,52.51461410522461,66.62609100341797,49.72615051269531,70.48350524902344,58.59143829345703,62.03433990478516,44.93336486816406,58.39619149102105
707,Philippines,2011,45.40512847900391,60.74530029296875,57.280521392822266,64.84789276123047,48.85174179077149,66.42479705810547,62.770599365234375,47.20158767700195,60.24918365478516,57.08630583021376
708,Poland,2011,55.84733581542969,69.10711669921875,65.4735107421875,63.23014450073242,60.60794448852539,74.29144287109375,71.3049087524414,77.0277328491211,47.678184509277344,64.95203569200304
709,Portugal,2011,54.90898895263672,71.31066131591797,60.91463088989258,69.6842041015625,62.26561737060547,78.03812408447266,86.26213073730469,79.1009750366211,50.27409362792969,68.08438067966037
710,Paraguay,2011,47.903839111328125,60.0400505065918,51.61788940429688,61.980499267578125,38.95821380615234,74.59957122802734,68.07723236083984,67.31927490234375,57.40600204467773,58.65584140353732
711,Qatar,2011,58.632850646972656,75.30438995361328,52.33773040771485,62.29728317260742,48.79986190795898,80.1527099609375,51.39850234985352,74.48699951171875,56.772727966308594,62.242561764187286
712,Romania,2011,53.46100234985352,63.19801712036133,60.88177490234375,59.428321838378906,45.49944305419922,67.53584289550781,61.51105880737305,71.27943420410156,41.60182189941406,58.26630189683702
713,Russia,2011,47.19501876831055,61.68576431274414,67.52093505859375,63.26665115356445,35.66262435913086,65.70805358886719,33.27907180786133,55.4420166015625,41.23045349121094,52.3322876824273
714,Rwanda,2011,48.4112663269043,57.3084831237793,41.9019889831543,56.67769241333008,52.18669128417969,70.91770935058594,57.27935409545898,63.641387939453125,41.93408966064453,54.47318479749892
715,Saudi Arabia,2011,57.71021270751953,61.68072891235352,53.57790756225586,60.12919616699219,40.84624481201172,75.08839416503906,29.456789016723636,67.7537841796875,46.95454788208008,54.79975615607368
716,Serbia,2011,47.20472717285156,56.5152473449707,62.95573043823242,52.91318130493164,45.84852981567383,70.35221099853516,63.20441818237305,72.26912689208984,41.73704528808594,57.00002415974935
717,Sudan,2011,42.2337532043457,46.11407852172852,25.64041328430176,46.35378646850586,31.96006393432617,58.75301361083984,30.892635345458984,39.79655838012695,52.62726974487305,41.596841388278534
718,Senegal,2011,42.90046691894531,52.09463882446289,32.825199127197266,53.45995330810547,42.21797943115234,62.93317031860352,59.632789611816406,57.48307037353516,42.88806915283203,49.60392634073893
719,Singapore,2011,77.07783508300781,79.32854461669922,78.72545623779297,75.14469909667969,71.42522430419922,81.86437225341797,50.89663696289063,86.84140014648438,46.51236724853516,71.97961510552301
720,Sierra Leone,2011,42.37494659423828,52.539833068847656,25.520410537719727,51.90391540527344,42.84143829345703,53.56193923950195,57.95435333251953,57.62338638305664,52.74681854248047,48.56300459967719
721,El Salvador,2011,49.39579391479492,59.095848083496094,52.22833633422852,54.23500061035156,48.25455856323242,72.69684600830078,60.96181106567383,57.68635940551758,43.555545806884766,55.34556664360894
722,Suriname,2011,36.18090438842773,58.71520233154297,58.72753143310547,70.69673156738281,52.3111572265625,74.13135528564453,68.99943542480469,69.4466323852539,51.31398010253906,60.05810334947374
723,Slovakia,2011,56.3145751953125,67.69097900390625,67.64590454101562,66.70332336425781,54.80778121948242,75.19559478759766,72.19895935058594,76.40221405029297,49.53818130493164,65.16639031304254
724,Slovenia,2011,52.06078720092773,73.41598510742188,69.30559539794922,77.59574890136719,61.97740936279297,78.24878692626953,80.47344970703125,81.65382385253906,60.70908737182617,70.60451931423611
725,Sweden,2011,71.90150451660156,83.05424499511719,78.4555435180664,73.90643310546875,85.69168853759766,82.35124206542969,87.4412841796875,83.60640716552734,59.98318862915039,78.48794852362738
726,Swaziland,2011,47.970359802246094,46.611026763916016,47.92803955078125,49.95516586303711,28.04512405395508,63.57073211669922,35.87482452392578,60.91075134277344,49.68182373046875,47.83864974975586
727,Chad,2011,30.876827239990234,48.59842300415039,23.473464965820312,55.36602020263672,25.76187896728516,45.44097900390625,32.624752044677734,50.17662048339844,43.25636291503906,39.508369869656036
728,Togo,2011,34.798099517822266,49.499210357666016,33.072776794433594,58.22968292236328,35.33799362182617,52.31428146362305,55.4633903503418,54.28125381469727,30.27127456665039,44.80755148993598
729,Thailand,2011,53.444091796875,72.97061157226562,61.01738357543945,61.45243835449219,51.01237869262695,79.95735931396484,44.39850616455078,64.16949462890625,59.126163482666016,60.83871417575412
730,Tajikistan,2011,42.5214958190918,56.253074645996094,61.225284576416016,52.4479866027832,36.43101501464844,71.54218292236328,40.90180969238281,70.58753967285156,45.94517517089844,53.09506267971463
731,Trinidad and Tobago,2011,58.138126373291016,66.15192413330078,61.269779205322266,68.50041198730469,56.907833099365234,73.37246704101562,66.71977996826172,65.00540161132812,54.702274322509766,63.418666415744354
732,Tunisia,2011,53.76404571533203,59.95479965209961,52.7353401184082,58.523704528808594,50.37380599975586,72.68489837646484,42.12919616699219,69.69683837890625,42.7036361694336,55.84069612291124
733,Turkey,2011,47.71243667602539,65.70410919189453,55.29175567626953,60.964385986328125,54.55795669555664,74.60250091552734,52.12288665771485,57.61823654174805,41.055023193359375,56.6254768371582
734,Tanzania,2011,46.73097229003906,60.74778366088867,43.450077056884766,61.53585815429688,44.14440155029297,58.78723907470703,48.61613845825195,65.55277252197266,49.26230239868164,53.20306057400174
735,Uganda,2011,46.73817443847656,59.55732345581055,39.232948303222656,54.334659576416016,41.84239959716797,55.37171936035156,47.783233642578125,54.59719467163086,53.57638549804688,50.337115393744575
736,Ukraine,2011,46.44139862060547,61.26386642456055,62.43310546875,53.12116241455078,35.096370697021484,59.34492492675781,53.12517929077149,65.28713989257812,42.52836608886719,53.18239042494032
737,Uruguay,2011,58.95695114135742,67.54936981201172,57.61344528198242,63.41177368164063,70.30476379394531,76.68074035644531,83.50732421875,71.88552856445312,52.677734375,66.95418124728732
738,United States,2011,72.14392852783203,75.77586364746094,79.16339874267578,69.45101928710938,68.37760162353516,78.1943359375,74.35830688476562,71.5163345336914,65.072265625,72.67256164550781
739,Venezuela,2011,36.93233871459961,53.13031005859375,55.015403747558594,67.58238983154297,28.048633575439453,73.13274383544922,56.8441047668457,59.2333869934082,45.96577453613281,52.87612067328559
740,Vietnam,2011,43.57339477539063,66.40573120117188,60.20625686645508,56.9366569519043,40.63274002075195,71.50275421142578,34.73902130126953,72.22413635253906,47.31484222412109,54.83728154500326
741,Yemen,2011,35.50518798828125,40.99469375610352,25.913009643554688,41.635475158691406,26.38956069946289,57.54082107543945,24.097904205322266,54.872833251953125,35.90909194946289,38.095397525363495
742,South Africa,2011,60.8873176574707,55.60047149658203,56.57994079589844,66.04667663574219,63.00282287597656,56.708641052246094,77.4389877319336,59.083038330078125,50.6561393737793,60.667115105523
743,Zambia,2011,46.77823638916016,49.03788375854492,44.57008361816406,59.72002029418945,44.36977767944336,61.16902923583984,51.60148620605469,63.83195495605469,53.981929779052734,52.78448910183377
744,Zimbabwe,2011,29.48232078552246,57.26005935668945,51.67635726928711,53.54397964477539,27.921873092651367,63.8181266784668,43.66408157348633,60.32848358154297,50.56570816040039,48.6956655714247
745,Afghanistan,2012,43.53091812133789,51.26681900024414,28.35613822937012,38.83946228027344,24.819637298583984,55.40243911743164,24.144824981689453,39.76427459716797,41.8919792175293,38.66849920484755
746,Angola,2012,30.954280853271484,48.06596755981445,33.617225646972656,47.69268798828125,29.31204414367676,61.29757690429688,44.79701614379883,53.5435676574707,39.18636322021485,43.16297001308865
747,Albania,2012,54.907833099365234,60.68277359008789,56.06840896606445,51.11231231689453,44.96574020385742,76.10848236083984,60.84525680541992,69.8522720336914,42.64688873291016,57.46555201212565
748,United Arab Emirates,2012,64.50779724121094,70.99072265625,59.87482070922852,63.869232177734375,50.98995971679688,78.36778259277344,44.81998443603516,80.3925552368164,52.27273178100586,62.89839850531684
749,Argentina,2012,50.48160552978516,60.37928009033203,55.216407775878906,63.34282302856445,45.546165466308594,75.36817932128906,77.94373321533203,70.50212860107422,49.74777221679688,60.94756613837348
750,Armenia,2012,52.5963134765625,52.760528564453125,61.24589920043945,57.99448013305664,41.33244323730469,67.35034942626953,48.19609451293945,63.85780715942383,40.96147537231445,54.03282123141818
751,Australia,2012,72.33805084228516,77.69168090820312,79.40956115722656,74.54049682617188,77.82418823242188,81.23087310791016,85.6017837524414,81.05531311035156,65.69181823730469,77.26486290825738
752,Austria,2012,68.34490203857422,80.1523208618164,76.00780487060547,71.4894027709961,73.89698028564453,80.08509063720703,76.68331909179688,83.20238494873047,65.49136352539062,75.03928544786241
753,Azerbaijan,2012,54.65224838256836,56.38859939575195,61.65729141235352,45.18235778808594,35.62472915649414,68.51050567626953,43.77289581298828,61.17154312133789,42.61199951171875,52.17468558417426
754,Burundi,2012,36.177616119384766,45.230594635009766,32.4332389831543,57.91652297973633,32.367427825927734,63.48229598999024,54.620723724365234,54.51625442504883,38.152000427246094,46.09963056776259
755,Belgium,2012,66.90818786621094,77.29444885253906,78.1318130493164,65.59403991699219,72.89149475097656,80.75639343261719,81.90898895263672,78.56905364990234,55.8771858215332,73.10351181030273
756,Benin,2012,40.95689010620117,52.01820755004883,29.532878875732425,60.45071029663086,46.74029541015625,54.81439208984375,62.96669769287109,66.04944610595703,39.81302261352539,50.37139341566298
757,Burkina Faso,2012,43.01512908935547,54.384796142578125,32.69802474975586,62.42021179199219,39.67713165283203,59.99360656738281,61.11513519287109,70.54544830322266,43.72636413574219,51.95287195841471
758,Bangladesh,2012,47.39192199707031,58.10358428955078,40.90733337402344,48.3421516418457,45.13344192504883,67.97366333007812,45.13896179199219,67.9176254272461,44.77022933959961,51.742101457383896
759,Bulgaria,2012,52.70401382446289,60.430763244628906,63.28839111328125,64.05632019042969,49.93075942993164,69.78648376464844,63.38185501098633,74.32324981689453,44.57309722900391,60.27499262491862
760,Bahrain,2012,56.35205078125,72.15055847167969,60.24871063232422,52.347652435302734,46.652679443359375,76.08553314208984,34.87396240234375,71.22199249267578,49.409088134765625,57.70469199286567
761,Belarus,2012,49.68332290649414,66.42523193359375,63.29110336303711,63.10383224487305,32.08681106567383,68.78284454345703,36.42550277709961,67.7289810180664,43.233184814453125,54.52897940741645
762,Belize,2012,47.007930755615234,56.91306686401367,52.18132781982422,66.41031646728516,46.580265045166016,73.23925018310547,60.892913818359375,63.58301162719727,49.76645660400391,57.39717102050781
763,Bolivia,2012,43.17169952392578,60.09568405151367,54.31220626831055,59.82255935668945,45.38055419921875,65.47110748291016,62.22251129150391,64.5801773071289,51.198524475097656,56.25055821736654
764,Brazil,2012,48.704498291015625,69.13926696777344,54.745792388916016,70.21322631835938,52.03731536865234,71.01354217529297,67.77404022216797,64.27684783935547,50.39509582519531,60.922180599636505
765,Botswana,2012,55.60245513916016,59.41204833984375,56.24704360961914,63.76932144165039,63.888160705566406,70.59407043457031,62.60781097412109,60.73453521728516,50.456321716308594,60.36797417534722
766,Central African Republic,2012,35.562625885009766,46.36664581298828,19.408344268798828,60.62203598022461,33.54362106323242,47.31034469604492,39.67613983154297,38.122318267822266,40.569183349609375,40.1312510172526
767,Canada,2012,73.31061553955078,78.42747497558594,77.11398315429688,72.53514099121094,78.15951538085938,81.59241485595703,91.16394805908205,80.99610137939453,66.41409301757812,77.7459208170573
768,Switzerland,2012,71.25869750976562,79.68783569335938,80.71369171142578,74.77883911132812,81.36458587646484,84.31471252441406,82.8914794921875,83.92787170410156,63.231815338134766,78.0188365512424
769,Chile,2012,58.98581314086914,67.12325286865234,65.26236724853516,69.44324493408203,68.58985137939453,74.04238891601562,66.82687377929688,72.98004913330078,56.121368408203125,66.59724553426106
770,China,2012,53.52737808227539,71.83688354492188,65.22846984863281,49.741512298583984,35.6553840637207,75.88109588623047,36.30002975463867,69.44483184814453,41.45454406738281,55.452236599392364
771,Ivory Coast,2012,41.75042343139648,50.79168701171875,25.29981231689453,59.59894180297852,31.7623233795166,54.68616485595703,52.28194046020508,58.320289611816406,40.663272857666016,46.128317303127716
772,Cameroon,2012,46.08286666870117,55.40024566650391,44.23141098022461,60.342079162597656,29.79665756225586,59.68147659301758,41.19552230834961,63.56508255004883,46.52740859985352,49.646972232394745
773,Democratic Republic of Congo,2012,31.372529983520508,44.37936019897461,32.382381439208984,44.29473114013672,28.365724563598636,55.058143615722656,33.51363754272461,38.48282623291016,41.69488906860352,38.83824708726671
774,Congo,2012,40.33517074584961,45.2964973449707,40.6314582824707,66.7922592163086,28.677600860595703,55.16425323486328,49.24149703979492,58.93726348876953,40.36363983154297,47.271071116129555
775,Colombia,2012,57.25514221191406,60.38491821289063,55.33695983886719,65.11702728271484,45.308387756347656,73.42475891113281,65.33534240722656,44.82443237304688,56.69034194946289,58.18636788262261
776,Comoros,2012,36.82178115844727,47.89714813232422,31.262340545654297,56.160770416259766,37.39224243164063,59.26018524169922,39.28118515014648,65.52934265136719,44.81818771362305,46.49146482679579
777,Costa Rica,2012,52.01774978637695,63.96480178833008,61.476993560791016,68.56061553955078,62.3822021484375,77.59525299072266,82.74417877197266,68.15797424316406,57.45954513549805,66.03992377387152
778,Cyprus,2012,61.94852066040039,69.6447982788086,62.04473876953125,67.72027587890625,67.26752471923828,77.78244018554688,68.13467407226562,75.57671356201172,54.62273406982422,67.19360224405925
779,Czech Republic,2012,55.43231964111328,71.633056640625,68.95391082763672,66.16419982910156,58.32632827758789,77.99983978271484,76.61125946044922,77.08891296386719,48.24863815307617,66.71760728624132
780,Germany,2012,68.51483917236328,78.94295501708984,75.41194915771484,75.45771026611328,77.82553100585938,81.7856674194336,80.251220703125,84.32667541503906,61.262733459472656,75.97547573513455
781,Djibouti,2012,28.709131240844727,52.51763916015625,52.26346969604492,59.323524475097656,37.897254943847656,62.71121597290039,53.69719696044922,68.00352478027344,43.88936614990234,51.00136926439073
782,Denmark,2012,71.47542572021484,80.03730010986328,77.68852996826172,70.82869720458984,81.31916046142578,79.81256103515625,85.15160369873047,84.13809967041016,63.0790901184082,77.05894088745117
783,Dominican Republic,2012,48.88459777832031,58.59868621826172,50.983734130859375,71.24754333496094,45.29689407348633,71.84973907470703,73.8530044555664,59.91292572021485,52.80849838256836,59.27062479654948
784,Algeria,2012,40.04363632202149,53.58323287963867,52.9581298828125,61.35218811035156,32.35422897338867,73.97801971435547,34.33993911743164,65.56484985351562,44.44927215576172,50.95816633436415
785,Ecuador,2012,45.9180793762207,58.63832092285156,55.39891052246094,70.8027114868164,43.62188720703125,73.64793395996094,59.96497344970703,63.54984664916992,47.89954376220703,57.71580081515842
786,Egypt,2012,50.04518508911133,55.32210540771485,50.31905746459961,48.69502639770508,40.7552604675293,67.97671508789062,25.77720260620117,65.30291748046875,41.48699951171875,49.520052168104385
787,Spain,2012,60.12816619873047,69.85128021240234,71.65614318847656,72.57022857666016,65.92259216308594,80.6856460571289,84.35687255859375,81.48401641845703,57.45182800292969,71.56741926405165
788,Estonia,2012,57.190860748291016,69.4206314086914,65.9314193725586,74.0594482421875,65.97722625732422,73.17477416992188,70.35458374023438,71.5848159790039,49.83424758911133,66.39200083414714
789,Ethiopia,2012,40.88079452514648,58.025352478027344,36.95800018310547,52.087135314941406,39.10152053833008,56.01789855957031,41.56589126586914,57.70137786865234,42.35018157958984,47.18757247924805
790,Finland,2012,73.49562072753906,79.32164001464844,78.63397979736328,77.4837646484375,85.93333435058594,79.56498718261719,80.3433837890625,82.0535659790039,62.38045501708984,77.69008127848308
791,France,2012,64.34916687011719,76.87784576416016,73.70146942138672,76.37901306152344,68.84033203125,80.76409912109375,74.24806213378906,79.55521392822266,54.52864074707031,72.13820478651259
792,Gabon,2012,44.25458526611328,45.3350715637207,46.99025344848633,56.11888122558594,35.27681350708008,58.87277221679688,50.10536956787109,59.20704650878906,44.0128173828125,48.90817896525065
793,United Kingdom,2012,74.24739837646484,78.67769622802734,76.37590789794922,75.12019348144531,75.92687225341797,81.38119506835938,81.47430419921875,82.13092803955078,63.21681594848633,76.5057012769911
794,Georgia,2012,55.15385818481445,56.24425506591797,60.84514236450195,54.54234313964844,51.801265716552734,68.87869262695312,55.8197021484375,65.85249328613281,43.17308807373047,56.92342673407661
795,Ghana,2012,53.25237655639648,59.75366973876953,46.03526306152344,59.76708984375,57.15255737304688,61.636531829833984,57.96439743041992,64.66065216064453,49.50041198730469,56.63588333129883
796,Guinea,2012,39.37541961669922,48.36246109008789,21.253427505493164,64.29591369628906,34.73948669433594,50.28446960449219,44.13896179199219,56.01708221435547,41.36363983154297,44.42565133836534
797,Greece,2012,50.89423751831055,60.64211654663086,59.94330596923828,66.53009033203125,51.31297302246094,76.99095916748047,53.36089706420898,75.45813751220703,43.65773010253906,59.86560524834527
